file,class,status
data\raw\hagrid\stop\4846e5ed-a3fd-45b5-936b-cfa9d88586bc.jpg,stop,ok
data\raw\hagrid\stop\48664269-9687-49dc-86fd-cb5eaad1442a.jpg,stop,ok
data\raw\hagrid\stop\4883faac-9294-4610-beef-f7cb55e1b683.jpg,stop,ok
data\raw\hagrid\stop\48ac1168-caef-410d-be02-68d8b2f74eae.jpg,stop,ok
data\raw\hagrid\stop\48cf62ea-2504-4022-b55b-3054fa3d4e57.jpg,stop,ok
data\raw\hagrid\stop\48f5240a-49b9-4be0-8c66-ff3a33634eac.jpg,stop,ok
data\raw\hagrid\stop\4911e8c5-acaf-402c-b298-6af21f8fa11e.jpg,stop,ok
data\raw\hagrid\stop\493f1bae-d74d-4b13-96bb-80cb431f2be4.jpg,stop,ok
data\raw\hagrid\stop\49622de8-9a35-45e5-bee6-5c66672d2a7d.jpg,stop,ok
data\raw\hagrid\stop\497a02f9-234d-4e15-af6b-a9a35bd788f3.jpg,stop,ok
data\raw\hagrid\stop\49a9407c-d871-4aef-ae47-ebe77c8f5a87.jpg,stop,ok
data\raw\hagrid\stop\49c72029-435b-420b-8e90-66d6b68f4168.jpg,stop,failed_detection
data\raw\hagrid\stop\49f932a4-3cad-42b3-bc70-4b4c7c7979b9.jpg,stop,ok
data\raw\hagrid\stop\4a1eda29-20fa-4bb7-8bdc-ea3c7e90ed93.jpg,stop,ok
data\raw\hagrid\stop\4a38842e-c27b-472d-a3b2-0d1178dbde05.jpg,stop,ok
data\raw\hagrid\stop\4a6c2c29-b38d-4d57-81da-20d635d8a15f.jpg,stop,ok
data\raw\hagrid\stop\4aa55bb1-5e1d-44c3-ae6a-6efad2a781a8.jpg,stop,ok
data\raw\hagrid\stop\4ace1fa0-56bd-44a8-8fd6-358e6c94e9e2.jpg,stop,ok
data\raw\hagrid\stop\4af4bdc7-75ab-491f-8529-00b2e6a25cfc.jpg,stop,ok
data\raw\hagrid\stop\4b045083-5c46-428c-9d1f-73a9d04e34b1.jpg,stop,ok
data\raw\hagrid\stop\4b2a888b-33f6-490b-b683-38bdab56a6e7.jpg,stop,failed_detection
data\raw\hagrid\stop\4b512837-d45d-4599-8914-63aa8a4047b0.jpg,stop,ok
data\raw\hagrid\stop\4b8eb722-f682-4a52-893a-777b93287eb7.jpg,stop,ok
data\raw\hagrid\stop\4bb61647-dfac-44d0-8fb7-513fadc8cce0.jpg,stop,ok
data\raw\hagrid\stop\4bec123c-9cb2-4732-9de4-0ae3d6849187.jpg,stop,ok
data\raw\hagrid\stop\4c13f56c-d4d3-4ff0-a010-a6ce780cdfdb.jpg,stop,ok
data\raw\hagrid\stop\4c3b09ac-0b61-41e2-8b56-13ff5df2fbaa.jpg,stop,ok
data\raw\hagrid\stop\4c6b7067-d10a-422f-a1fb-fda2f17d5b23.jpg,stop,ok
data\raw\hagrid\stop\4c997580-2e48-4075-a606-fad8283db60c.jpg,stop,ok
data\raw\hagrid\stop\4cd75047-b8a0-4243-bee6-85773dbbc15b.jpg,stop,ok
data\raw\hagrid\stop\4d0b8101-e0bc-48ea-9d1f-51bed1a4913d.jpg,stop,failed_detection
data\raw\hagrid\stop\4d3e3b87-517d-4f57-8df1-ce7ab0cf92fd.jpg,stop,failed_detection
data\raw\hagrid\stop\4d53a147-f7a5-44f8-9fab-ab7e91f3c191.jpg,stop,ok
data\raw\hagrid\stop\4d91af67-9ab6-4917-92ba-4311d0d0c87a.jpg,stop,ok
data\raw\hagrid\stop\4dadba48-ea1a-4b2c-8677-4565a61fcd48.jpg,stop,ok
data\raw\hagrid\stop\4dd840db-5727-489e-b6b7-9e50224ee3da.jpg,stop,ok
data\raw\hagrid\stop\4e052937-3ad4-4913-8c03-3f5ca91a30d1.jpg,stop,failed_detection
data\raw\hagrid\stop\4e2071bb-29e9-4a15-882a-d3eb8e060bd7.jpg,stop,ok
data\raw\hagrid\stop\4e527c2c-3327-4fd4-85fd-90834888e205.jpg,stop,ok
data\raw\hagrid\stop\4e6fb625-5214-4ddf-8cf0-a61c027b3992.jpg,stop,ok
data\raw\hagrid\stop\4e93290e-f867-440c-8fb0-e63758dd16c2.jpg,stop,ok
data\raw\hagrid\stop\4ec0687a-9d61-4f84-b292-308aa8d7e57b.jpg,stop,ok
data\raw\hagrid\stop\4ee86463-754d-4ca9-9e74-0f6aa4e9dd60.jpg,stop,ok
data\raw\hagrid\stop\4f0e5efa-21a3-43ad-bc42-236d2f0b547e.jpg,stop,failed_detection
data\raw\hagrid\stop\4f44b1ef-2b0c-469a-a76d-8d2df401e95d.jpg,stop,ok
data\raw\hagrid\stop\4f6001ff-98bb-4b8d-99ba-4e91eefe4835.jpg,stop,ok
data\raw\hagrid\stop\4f8b3354-bbc5-4cb4-b4c5-888ff1c93b0c.jpg,stop,ok
data\raw\hagrid\stop\4fb4bd25-451d-4c52-af4d-1253bd244403.jpg,stop,ok
data\raw\hagrid\stop\4fe9883b-ae58-4cba-b78d-918eb27547d3.jpg,stop,ok
data\raw\hagrid\stop\500aed16-62e9-43a4-8d3d-6f8afd17eb7a.jpg,stop,ok
data\raw\hagrid\stop\5026c0a4-5b0d-411c-810b-df8f6f72a9ce.jpg,stop,ok
data\raw\hagrid\stop\5054925a-b41d-41b4-9e5f-11a53756910a.jpg,stop,ok
data\raw\hagrid\stop\50841bd7-3e48-4581-8107-3876050b7595.jpg,stop,ok
data\raw\hagrid\stop\50ab89f6-800c-4063-a554-451cada07e21.jpg,stop,failed_detection
data\raw\hagrid\stop\50d4ebf4-78da-4b5f-af81-287cfba14a89.jpg,stop,ok
data\raw\hagrid\stop\5101dabc-8d97-40b3-b2af-7c8c53667c21.jpg,stop,ok
data\raw\hagrid\stop\51246227-9093-4199-ae4a-254262a38a0c.jpg,stop,ok
data\raw\hagrid\stop\514cddca-0e61-4fd2-9eb1-400462019b2f.jpg,stop,failed_detection
data\raw\hagrid\stop\5169e37a-4ffe-42c2-915a-430ab870fd00.jpg,stop,ok
data\raw\hagrid\stop\51894f00-e584-4dc5-bf98-97bb5743739b.jpg,stop,ok
data\raw\hagrid\stop\51aaaca0-1810-42c3-b6dc-7ec0082c8789.jpg,stop,ok
data\raw\hagrid\stop\51e63db8-6f03-4516-b600-6ab11923546a.jpg,stop,ok
data\raw\hagrid\stop\521432f7-d336-4242-8be1-9d4aad274b12.jpg,stop,failed_detection
data\raw\hagrid\stop\523cb296-b124-480c-bddc-96ec10c63418.jpg,stop,ok
data\raw\hagrid\stop\5262a327-11b4-4025-82f5-e60cda484ebc.jpg,stop,ok
data\raw\hagrid\stop\5281867d-7fd4-4891-80af-4601245d0bfd.jpg,stop,ok
data\raw\hagrid\stop\52a5a65f-7a64-4164-8606-9af6a242ebc2.jpg,stop,ok
data\raw\hagrid\stop\52cf840e-f40b-4873-849d-92576a2dd295.jpg,stop,ok
data\raw\hagrid\stop\52f5e524-0891-4719-9172-70c9b0e6203b.jpg,stop,ok
data\raw\hagrid\stop\5314669e-d27d-4476-ad2d-3ac0a2702ed9.jpg,stop,ok
data\raw\hagrid\stop\5332009e-e834-4d16-aadb-54fd997d0c29.jpg,stop,ok
data\raw\hagrid\stop\534c9f6e-680b-4e6c-b6ab-6461ce7d88ca.jpg,stop,ok
data\raw\hagrid\stop\538e1e8c-e982-4036-8a35-99d13b010452.jpg,stop,ok
data\raw\hagrid\stop\53b50422-e0ef-4597-a0f1-68497abf4bd1.jpg,stop,ok
data\raw\hagrid\stop\53c93d80-b8f5-40a9-a5a3-dc051ec2ce81.jpg,stop,ok
data\raw\hagrid\stop\53f03902-0e49-4c2a-bf74-409c8c766e1c.jpg,stop,ok
data\raw\hagrid\stop\541a4efd-d7db-4ae2-82ab-b7b2c8f7964b.jpg,stop,ok
data\raw\hagrid\stop\54363128-e1c1-41c7-8c25-a64bd7a55ca2.jpg,stop,ok
data\raw\hagrid\stop\5454b825-5960-4db4-98eb-2b3f5fdd5fe8.jpg,stop,ok
data\raw\hagrid\stop\5476f406-19ed-43fb-8f2a-a7ada807bb92.jpg,stop,ok
data\raw\hagrid\stop\549bd432-4006-4b78-a9d3-cf701d7c5c38.jpg,stop,ok
data\raw\hagrid\stop\54c2f60f-2641-449c-b275-9ed1a1177561.jpg,stop,ok
data\raw\hagrid\stop\54ebd78c-3cae-4bc8-8557-92ea018e4522.jpg,stop,ok
data\raw\hagrid\stop\550c1ee5-c64c-4ca6-b1c4-3f7b182ea1c2.jpg,stop,ok
data\raw\hagrid\stop\552fc66b-9c73-4a2d-b3a2-ccb6fdaa1167.jpg,stop,ok
data\raw\hagrid\stop\55528775-8581-4286-af7b-4d09b10f3021.jpg,stop,ok
data\raw\hagrid\stop\5572b855-fd12-486a-bf26-bcd0c024f4bd.jpg,stop,ok
data\raw\hagrid\stop\55952a18-5ab5-48ab-b305-2040e37126e3.jpg,stop,ok
data\raw\hagrid\stop\55bd3b96-d435-4aaf-a5ad-424a61a97030.jpg,stop,ok
data\raw\hagrid\stop\55dd6ffd-8803-4cb7-a099-c34bb8682c8c.jpg,stop,ok
data\raw\hagrid\stop\55f87ae7-1669-40bd-81cd-58e12d0f8047.jpg,stop,ok
data\raw\hagrid\stop\561515e6-ab69-41f6-8fc4-07bca6900e73.jpg,stop,ok
data\raw\hagrid\stop\5650e30b-68f3-4a46-bded-b81ff71be05a.jpg,stop,ok
data\raw\hagrid\stop\566eb707-35a4-4a8f-93ee-3cb0389d48f9.jpg,stop,ok
data\raw\hagrid\stop\569319f8-fddc-41d6-a158-6b6232bef3c3.jpg,stop,failed_detection
data\raw\hagrid\stop\56b4ddaf-7042-4931-abf5-1202fe3236d2.jpg,stop,ok
data\raw\hagrid\stop\56de72b3-f816-4112-aae0-bbf44efcf1d0.jpg,stop,ok
data\raw\hagrid\stop\56fc9082-bc41-431c-9a5f-893c58b2e240.jpg,stop,ok
data\raw\hagrid\stop\57254a5d-850b-46e1-86ba-189313b63c3b.jpg,stop,ok
data\raw\hagrid\stop\575d1b49-02fa-49cc-bb09-300b9c44f220.jpg,stop,ok
data\raw\hagrid\stop\57852ecc-7123-44f7-bc11-730d18db122c.jpg,stop,ok
data\raw\hagrid\stop\57a29b96-277f-4384-84a9-5a1b023818fa.jpg,stop,ok
data\raw\hagrid\stop\57c40354-f0dc-4d79-9b40-7ee1216d6585.jpg,stop,failed_detection
data\raw\hagrid\stop\57e1742d-3155-4cdc-942a-198c50902978.jpg,stop,ok
data\raw\hagrid\stop\580fcca9-269d-4484-9670-d18088361de5.jpg,stop,ok
data\raw\hagrid\stop\582ab84a-635b-40b1-9f05-8c541a722662.jpg,stop,ok
data\raw\hagrid\stop\585964e7-dd91-492c-aa55-fb95bb677113.jpg,stop,ok
data\raw\hagrid\stop\587d271f-e4d4-4dda-8f39-73a3589e83a9.jpg,stop,ok
data\raw\hagrid\stop\589c948d-0e07-49ff-8d84-7cfc53a49968.jpg,stop,ok
data\raw\hagrid\stop\58b78380-9ddd-4df8-9452-4ea7aae79ff9.jpg,stop,ok
data\raw\hagrid\stop\58de6231-d4ed-4bd0-8067-77b434cb9ae6.jpg,stop,ok
data\raw\hagrid\stop\5905505f-9f98-4d8c-9aea-0bae8e27536a.jpg,stop,ok
data\raw\hagrid\stop\5926bf11-69bf-4a06-8caa-5cac7d218d0f.jpg,stop,ok
data\raw\hagrid\stop\5966d901-c5a2-4d1a-b20f-32bfa80ab6a9.jpg,stop,ok
data\raw\hagrid\stop\5989d38f-6cf1-4179-a46f-f5cedd32b8e2.jpg,stop,ok
data\raw\hagrid\stop\59a73852-f771-43c6-a30c-e15fa1979e81.jpg,stop,ok
data\raw\hagrid\stop\59d04c90-1566-4492-b2b1-1ad515e4c431.jpg,stop,ok
data\raw\hagrid\stop\59f0975b-1e39-46be-930f-632363afccf2.jpg,stop,ok
data\raw\hagrid\stop\5a32b9b4-dab8-4a06-bbd6-213486d22336.jpg,stop,ok
data\raw\hagrid\stop\5a54cee6-393b-440a-bc19-a10848b3f515.jpg,stop,ok
data\raw\hagrid\stop\5a831891-9d36-43db-80d3-1ed743c09e6c.jpg,stop,ok
data\raw\hagrid\stop\5aa94ef0-2ded-4eaf-a60e-54f2da016603.jpg,stop,ok
data\raw\hagrid\stop\5acd0b23-bdc1-4210-a6e3-1c1794a91b80.jpg,stop,ok
data\raw\hagrid\stop\5aeb2feb-9c05-4d19-b79d-2ec3b15b811d.jpg,stop,ok
data\raw\hagrid\stop\5b151191-5391-45bc-af59-c1aaf6d2d59c.jpg,stop,ok
data\raw\hagrid\stop\5b3c63a2-6aa8-448f-b61d-43118596057e.jpg,stop,ok
data\raw\hagrid\stop\5b609868-0b98-4afb-b02d-c971d77c0a03.jpg,stop,ok
data\raw\hagrid\stop\5b9658ed-87f1-4af5-8f7f-9dcd9be7e6cf.jpg,stop,ok
data\raw\hagrid\stop\5bbdd92e-b2ab-4fbe-81ce-07b78ebe29e7.jpg,stop,ok
data\raw\hagrid\stop\5bdee3de-345f-4099-9077-52637e6491cd.jpg,stop,failed_detection
data\raw\hagrid\stop\5c17f6fe-0546-4cfc-81de-56f542d0068f.jpg,stop,ok
data\raw\hagrid\stop\5c41d339-36d4-4516-906c-ccd6b5e59c1a.jpg,stop,ok
data\raw\hagrid\stop\5c613fef-9e5a-4bba-b7d6-21a7dc947338.jpg,stop,ok
data\raw\hagrid\stop\5c7d54c9-c063-42ba-8e5e-dc0c85acc72c.jpg,stop,failed_detection
data\raw\hagrid\stop\5cb26a4b-7931-43f2-86c1-b9258e4cee94.jpg,stop,ok
data\raw\hagrid\stop\5cc9fb45-e10c-4632-89b2-0f50f1371af2.jpg,stop,ok
data\raw\hagrid\stop\5ce27d0d-d48f-4075-88a3-5924b02f8726.jpg,stop,ok
data\raw\hagrid\stop\5d0557f9-f069-40d1-92ec-dfb868e72603.jpg,stop,ok
data\raw\hagrid\stop\5d31a19a-0838-4b97-bc3e-9dd1fad6d34b.jpg,stop,failed_detection
data\raw\hagrid\stop\5d56a359-3ab2-47ea-a155-3954f930cc2b.jpg,stop,ok
data\raw\hagrid\stop\5d799282-793d-435c-89aa-6e2f383e0108.jpg,stop,ok
data\raw\hagrid\stop\5da6b1cb-5ae6-4d8e-96fd-4917111878ca.jpg,stop,ok
data\raw\hagrid\stop\5dc6576a-2417-4573-9f0c-ffa90cae72a1.jpg,stop,ok
data\raw\hagrid\stop\5de7f8da-11da-4f5b-81c8-f8b5bedaaeee.jpg,stop,ok
data\raw\hagrid\stop\5e035bd8-bd9c-4b39-96f0-38e4c4e3ae5a.jpg,stop,failed_detection
data\raw\hagrid\stop\5e29819e-4986-4b37-95aa-8ccac6670cb6.jpg,stop,failed_detection
data\raw\hagrid\stop\5e58b7e7-3c69-432a-a881-b96abf7a1ae2.jpg,stop,ok
data\raw\hagrid\stop\5e7f81d4-9b53-4d24-9df9-42dd87b60047.jpg,stop,ok
data\raw\hagrid\stop\5ea0f02a-a64f-47ad-8471-837729378a1b.jpg,stop,ok
data\raw\hagrid\stop\5eca322a-847f-419c-9808-5197656ea0d5.jpg,stop,ok
data\raw\hagrid\stop\5ef1fa1e-3e4b-4ad2-8934-faafdeafbc5f.jpg,stop,ok
data\raw\hagrid\stop\5f191841-2c7b-49e2-b4a8-c430be2a46d8.jpg,stop,ok
data\raw\hagrid\stop\5f4abeb1-1408-4f11-a63c-b6cf394768a4.jpg,stop,ok
data\raw\hagrid\stop\5f63a663-9218-40dd-8d3a-315e0faf89bc.jpg,stop,ok
data\raw\hagrid\stop\5f8c1318-6bbc-42a2-a65b-7a7ef5264abf.jpg,stop,ok
data\raw\hagrid\stop\5fac3f0d-b3c1-47da-b586-9e772e0036cf.jpg,stop,ok
data\raw\hagrid\stop\5fd61cef-93bf-4ef6-a3ce-913e8ac1a51b.jpg,stop,ok
data\raw\hagrid\stop\5ff5a2f1-b213-4150-a8f6-ce5c104e30d7.jpg,stop,ok
data\raw\hagrid\stop\601cb613-2e81-44ef-bd1e-630eeb5bdd8d.jpg,stop,ok
data\raw\hagrid\stop\603d188c-f217-4486-bf2b-aa435312845a.jpg,stop,ok
data\raw\hagrid\stop\605541ca-4bfa-4fb9-b427-2d84e867f1d8.jpg,stop,ok
data\raw\hagrid\stop\607bfde7-834e-46f8-9d62-07e52da729f1.jpg,stop,ok
data\raw\hagrid\stop\60a1ccac-e487-4e85-9261-7bb81d351c48.jpg,stop,ok
data\raw\hagrid\stop\60c5e385-8327-4b24-9363-309408a986eb.jpg,stop,ok
data\raw\hagrid\stop\60eda06e-2a22-41e0-ae3f-cac8dfc30904.jpg,stop,ok
data\raw\hagrid\stop\610df070-a50c-44fb-9abb-164aa15571de.jpg,stop,ok
data\raw\hagrid\stop\613a0faf-85aa-421b-bb28-414ca74a3cb6.jpg,stop,ok
data\raw\hagrid\stop\616c1471-2635-4eff-9963-2d083b29d27a.jpg,stop,ok
data\raw\hagrid\stop\618fce23-b12b-45cd-81f9-db3d66c0b1d8.jpg,stop,ok
data\raw\hagrid\stop\61aa81a0-c441-4694-85dc-596692c34bf9.jpg,stop,failed_detection
data\raw\hagrid\stop\61cf7daa-dd24-4ffa-8118-0ae70f202f8e.jpg,stop,ok
data\raw\hagrid\stop\61f15e27-64ca-4a47-93c6-29262804f725.jpg,stop,ok
data\raw\hagrid\stop\6216f6e5-522c-4241-b843-61fe537cdd2f.jpg,stop,ok
data\raw\hagrid\stop\6240e5ae-d00b-49fc-828f-3673ba1b61a6.jpg,stop,ok
data\raw\hagrid\stop\625b4968-393e-4718-8d8a-8368611fd2fd.jpg,stop,ok
data\raw\hagrid\stop\62859e9d-ca83-4bb7-8123-b617c065ee66.jpg,stop,ok
data\raw\hagrid\stop\62b5a56c-9a86-4dc5-b261-f25537df8e2e.jpg,stop,ok
data\raw\hagrid\stop\62d4ad60-8817-424a-a45e-033a749ebfd7.jpg,stop,ok
data\raw\hagrid\stop\62edbd08-5b7d-46fa-b29a-5b7cdd663813.jpg,stop,ok
data\raw\hagrid\stop\62ff2367-ee77-4a27-a4df-5a1e58a853da.jpg,stop,ok
data\raw\hagrid\stop\631d2d0a-b9d7-4128-a1f3-da743d339d0d.jpg,stop,ok
data\raw\hagrid\stop\6356a8ce-3821-4708-8388-51414ff5c0c5.jpg,stop,ok
data\raw\hagrid\stop\63797f7f-7c25-4322-a122-d1ab9232b442.jpg,stop,ok
data\raw\hagrid\stop\63999f02-3bda-41bf-abe0-a3015f7d7b47.jpg,stop,failed_detection
data\raw\hagrid\stop\63b81724-1349-4365-99a1-2f2b605ff238.jpg,stop,ok
data\raw\hagrid\stop\63dc3e05-6600-43d3-9527-573aa9f05e89.jpg,stop,ok
data\raw\hagrid\stop\64075e75-0e16-4015-a828-bf01c82c6ff7.jpg,stop,ok
data\raw\hagrid\stop\643abed3-c85b-498c-bd89-b1d1745504c7.jpg,stop,ok
data\raw\hagrid\stop\6458b279-02d2-47eb-bfc0-57f6cdd3e0c5.jpg,stop,ok
data\raw\hagrid\stop\6481c9a3-9bbf-46ec-b83d-23bb8ac887c3.jpg,stop,ok
data\raw\hagrid\stop\64a11c4e-88cd-4e0f-bd82-9fa88ae7ed1c.jpg,stop,ok
data\raw\hagrid\stop\64c68c3a-27b1-4ea5-8d1d-ad6b2b37e560.jpg,stop,ok
data\raw\hagrid\stop\64e7b0d2-01e4-425c-aa6b-5818e1c3d493.jpg,stop,ok
data\raw\hagrid\stop\6502875c-f951-4ef5-ad49-e8a23fa66712.jpg,stop,failed_detection
data\raw\hagrid\stop\652c8442-3e2d-4c9d-9465-1184ff321fd2.jpg,stop,ok
data\raw\hagrid\stop\65503571-b108-4790-9d4a-a27489ac052b.jpg,stop,ok
data\raw\hagrid\stop\656c3163-7605-4267-83c6-3a934c1395e4.jpg,stop,ok
data\raw\hagrid\stop\6594fcd5-50fd-4d1e-b9ea-30038c9ce42e.jpg,stop,ok
data\raw\hagrid\stop\65c508a8-98fb-451d-85c9-4597de060769.jpg,stop,ok
data\raw\hagrid\stop\65e38b4c-a94f-4c75-9ff7-00facfc06675.jpg,stop,ok
data\raw\hagrid\stop\660c0c1d-e9a2-4fd7-b81e-7d9ab8cf40ab.jpg,stop,ok
data\raw\hagrid\stop\66209b2b-3885-480b-8237-77d9809f6075.jpg,stop,ok
data\raw\hagrid\stop\663fd31f-1f65-4f62-8132-6a6208c9e121.jpg,stop,ok
data\raw\hagrid\stop\6675d5dd-0615-4da7-a349-c8b095014b9d.jpg,stop,ok
data\raw\hagrid\stop\668dfd62-2833-4fb3-b91d-884a532b53f1.jpg,stop,ok
data\raw\hagrid\stop\66b19a79-fdb6-431e-a23a-08c6a89a6540.jpg,stop,ok
data\raw\hagrid\stop\66dc49d5-2212-49f4-a89c-4fd94b65400f.jpg,stop,ok
data\raw\hagrid\stop\66f4c200-5c2e-4f6f-8fd6-6703a0bc1215.jpg,stop,ok
data\raw\hagrid\stop\671dc0ee-708b-4af0-848e-4faaea9832d8.jpg,stop,ok
data\raw\hagrid\stop\673da556-b45f-40e4-83d4-2aea7e7af5fe.jpg,stop,ok
data\raw\hagrid\stop\676672d7-76d0-4cb4-bbb7-a6a9ad2a0ec8.jpg,stop,ok
data\raw\hagrid\stop\677d1bd7-929d-443f-9319-5a70b138cd07.jpg,stop,ok
data\raw\hagrid\stop\679f5d4b-0a16-419c-a7b4-c40fc8e398a2.jpg,stop,ok
data\raw\hagrid\stop\67c65230-183e-4653-94a6-b897afe82005.jpg,stop,ok
data\raw\hagrid\stop\67e482ab-31db-4cd0-9f82-f1fa0dfc9b2a.jpg,stop,ok
data\raw\hagrid\stop\68057442-81c0-4e1c-98e3-89a10caf033a.jpg,stop,ok
data\raw\hagrid\stop\6830c497-e88e-4641-b31b-c6ef8ee9b249.jpg,stop,ok
data\raw\hagrid\stop\68430381-1227-4d87-855d-3779a6074a61.jpg,stop,ok
data\raw\hagrid\stop\686ff725-e16a-4865-822a-be6e8eeef3bb.jpg,stop,ok
data\raw\hagrid\stop\68996a28-9c92-4a93-8cd0-1ab9d1363329.jpg,stop,ok
data\raw\hagrid\stop\68bba729-2357-4dac-99e8-c504812c3269.jpg,stop,ok
data\raw\hagrid\stop\68e08c8c-ac88-44a9-8fbc-078890863c3d.jpg,stop,ok
data\raw\hagrid\stop\6900fbbd-21f0-4f8b-92fd-db61525ab9d2.jpg,stop,ok
data\raw\hagrid\stop\69295053-fd46-4f4c-956c-4047c0d3bdf4.jpg,stop,ok
data\raw\hagrid\stop\69471317-fc32-4e2c-af58-7797d2689449.jpg,stop,ok
data\raw\hagrid\stop\697167ef-eb7c-4aa2-b3aa-02adc4f9d2a3.jpg,stop,ok
data\raw\hagrid\stop\69945c98-2419-486a-812a-df42fec8db1e.jpg,stop,ok
data\raw\hagrid\stop\69b3bb6f-d136-4866-a17d-afe1de8a2830.jpg,stop,ok
data\raw\hagrid\stop\69dfff0d-e876-4b23-ae68-f358a545dfd9.jpg,stop,ok
data\raw\hagrid\stop\6a1c8ca2-b86e-4d65-bea4-fa906762b367.jpg,stop,ok
data\raw\hagrid\stop\6a3c7667-198b-4c31-8998-74c49689b13f.jpg,stop,failed_detection
data\raw\hagrid\stop\6a6541d7-9026-45aa-90fa-039af7009da3.jpg,stop,ok
data\raw\hagrid\stop\6a87c3c7-fc4d-4cd0-a17b-c728f852947e.jpg,stop,ok
data\raw\hagrid\stop\6aafc932-7376-4a17-a1bd-d156cfbce276.jpg,stop,ok
data\raw\hagrid\stop\6ae2b4e8-4fbf-4121-a573-4143736ef967.jpg,stop,ok
data\raw\hagrid\stop\6b0e2aa3-7285-44f9-92f7-2a4ca44aea40.jpg,stop,ok
data\raw\hagrid\stop\6b2fbb1d-4d4e-4db8-9bda-63d5e02b9e6c.jpg,stop,ok
data\raw\hagrid\stop\6b4f27ab-8cd0-488d-b0ad-5bff1a611bfa.jpg,stop,ok
data\raw\hagrid\stop\6b709b29-9713-4661-aadf-59369d6adc91.jpg,stop,ok
data\raw\hagrid\stop\6ba02862-d17b-480f-9fde-c3d51406ab7d.jpg,stop,ok
data\raw\hagrid\stop\6bcc4697-4f51-4bb3-8e3d-ec55852d8db3.jpg,stop,ok
data\raw\hagrid\stop\6bf22490-ba86-4a99-8cd4-bbb3bc7b65d5.jpg,stop,ok
data\raw\hagrid\stop\6c2756cf-fa7f-4a86-aa1f-1d45c9f054b3.jpg,stop,ok
data\raw\hagrid\stop\6c5f22fa-e34f-4a02-976d-b5c497c2a052.jpg,stop,ok
data\raw\hagrid\stop\6c86518b-82f0-4b9d-b19a-4a088cf5e9c5.jpg,stop,ok
data\raw\hagrid\stop\6ca5011d-d0bf-40c4-bb1f-889d0bd21491.jpg,stop,failed_detection
data\raw\hagrid\stop\6cd4a332-15ed-4803-9dca-c93d839b9dac.jpg,stop,ok
data\raw\hagrid\stop\6d169108-11b8-41c4-bfd8-dc454bc73f7c.jpg,stop,ok
data\raw\hagrid\stop\6d2a872e-d391-4f61-b108-e2f34c9d7f7f.jpg,stop,ok
data\raw\hagrid\stop\6d440fda-eb4d-4c55-b306-aa1a38055866.jpg,stop,ok
data\raw\hagrid\stop\6d6488d3-93c7-4527-a03f-a4e3e49084b0.jpg,stop,ok
data\raw\hagrid\stop\6da01614-0e79-4acc-ae71-ccc7c4ecdb7a.jpg,stop,ok
data\raw\hagrid\stop\6dc8e97e-c02a-4b9c-9234-3ec969c49993.jpg,stop,ok
data\raw\hagrid\stop\6de6609a-df4e-456f-b8ce-624cc52448b2.jpg,stop,failed_detection
data\raw\hagrid\stop\6e15c40d-6b41-48cc-8e88-c095f4cf0357.jpg,stop,ok
data\raw\hagrid\stop\6e3860cf-2280-4dd7-992f-c9ad2bd40b90.jpg,stop,failed_detection
data\raw\hagrid\stop\6e5909d9-865a-46fa-aadb-452e72c196c6.jpg,stop,ok
data\raw\hagrid\stop\6e83eeec-42f8-4952-b379-aa76fa89f21d.jpg,stop,ok
data\raw\hagrid\stop\6ea9137e-76df-41a2-9830-d5fea92141cd.jpg,stop,ok
data\raw\hagrid\stop\6ec2f72d-e5a8-43d2-9f17-fbfd0caf1c79.jpg,stop,ok
data\raw\hagrid\stop\6ee12c48-d5d7-4b7b-b616-2e404035cb0a.jpg,stop,ok
data\raw\hagrid\stop\6f0203c5-c045-4508-b2a8-d66f1e81779b.jpg,stop,failed_detection
data\raw\hagrid\stop\6f23ddb0-3efc-4e41-a718-3aacd5132472.jpg,stop,ok
data\raw\hagrid\stop\6f40de3c-03cb-442e-ac74-d29622373a24.jpg,stop,ok
data\raw\hagrid\stop\6f5f7e16-4264-4305-a701-35ea4425ccd5.jpg,stop,ok
data\raw\hagrid\stop\6f84704d-b977-4d70-a62e-fec168a87e6c.jpg,stop,ok
data\raw\hagrid\stop\6fa737ad-90e7-405b-b709-4a909e322d94.jpg,stop,failed_detection
data\raw\hagrid\stop\6fc7479c-a276-461b-b910-207599cc27f7.jpg,stop,ok
data\raw\hagrid\stop\6fe417ad-1630-4044-a61b-c80077328e8b.jpg,stop,failed_detection
data\raw\hagrid\stop\7017033f-f38c-4817-82ea-acf07e85c6ba.jpg,stop,ok
data\raw\hagrid\stop\703297cc-6af9-433b-8d63-e38f167b73c8.jpg,stop,ok
data\raw\hagrid\stop\7051e868-b89d-4074-b43a-46e69da9422c.jpg,stop,ok
data\raw\hagrid\stop\707c44f9-a922-4cac-84fd-4240664c8ca3.jpg,stop,ok
data\raw\hagrid\stop\709c6462-0f22-4b65-9389-73edbec158a8.jpg,stop,ok
data\raw\hagrid\stop\70bd5329-ce7c-4a18-9f08-e80834651923.jpg,stop,ok
data\raw\hagrid\stop\70e31d8d-575c-46f9-9ea2-483dbe494965.jpg,stop,ok
data\raw\hagrid\stop\710bc618-a0dc-4c62-8a2e-0f2e802f21b0.jpg,stop,ok
